holding_id,portfolio_id,ticker,quantity,purchase_price,current_value
H000541,P940833,VTI,143.24,324.95,21328.9
H000542,P676963,AMZN,683.57,362.35,284787.8
H000543,P676963,MSFT,125.33,83.35,62087.26
H000544,P676963,IVV,971.67,55.58,127328.73
H000545,P676963,TSLA,842.28,330.45,239706.21
H000546,P676963,AMZN,329.4,74.84,50519.24
H000547,P676963,TSLA,474.9,162.56,133896.04
H000548,P676963,SPY,369.03,472.65,92291.78
H000549,P676963,IVV,216.9,236.98,48461.72
H000550,P688872,VTI,764.01,320.7,61569.57
H000551,P688872,IVV,875.67,189.41,192900.21
H000552,P688872,TSLA,931.26,107.63,185457.11
H000553,P688872,SPY,680.98,253.52,138581.91
H000554,P688872,AMZN,830.17,317.4,131755.33
H000555,P688872,AMZN,567.65,466.41,197865.21
H000556,P688872,SPY,591.64,104.3,44615.94
H000557,P494152,AMZN,150.92,478.9,26852.95
H000558,P494152,TSLA,285.58,233.15,139738.85
H000559,P494152,AMZN,314.92,182.53,138232.08
H000560,P494152,VTI,199.43,66.4,10965.21
H000561,P494152,IVV,96.82,137.09,33374.06
H000562,P494152,VTI,975.92,338.54,322152.84
H000563,P168211,AMZN,360.86,85.07,95802.38
H000564,P168211,AAPL,602.77,223.91,112073.28
H000565,P168211,AMZN,825.42,55.97,244331.34
H000566,P168211,MSFT,755.14,390.79,160947.16
H000567,P998178,SPY,356.7,315.27,74415.6
H000568,P998178,SPY,779.51,208.43,372451.17
H000569,P998178,GOOGL,349.94,328.11,92851.02
H000570,P998178,AAPL,448.27,227.66,36030.1
H000571,P998178,SPY,440.18,255.14,100852.05
H000572,P998178,MSFT,656.56,57.27,185432.19
H000573,P563380,IVV,33.82,375.54,9163.36
H000574,P563380,MSFT,959.08,152.45,169093.26
H000575,P563380,VTI,570.13,244.16,262396.76
H000576,P563380,GOOGL,187.6,200.82,46284.01
H000577,P563380,AMZN,673.94,492.73,188175.58
H000578,P563380,VTI,141.81,316.13,29403.34
H000579,P563380,AAPL,72.86,420.72,7574.0
H000580,P563380,TSLA,15.26,391.44,2731.86
H000581,P563380,AMZN,701.22,159.26,159844.97
H000582,P468276,MSFT,775.27,454.74,315774.82
H000583,P468276,IVV,714.27,287.71,40038.47
H000584,P468276,MSFT,358.68,372.43,58171.15
H000585,P468276,TSLA,65.94,151.15,13071.81
H000586,P468276,AMZN,922.99,358.03,451736.9
H000587,P468276,MSFT,311.63,229.81,97402.97
H000588,P468276,VTI,782.94,79.9,150589.12
H000589,P468276,TSLA,380.05,83.37,98879.17
H000590,P832735,AMZN,417.63,101.87,151250.96
H000591,P832735,TSLA,731.45,439.17,217612.18
H000592,P832735,TSLA,999.15,314.82,494477.68
H000593,P832735,AMZN,613.83,54.63,76804.48
H000594,P832735,AMZN,663.6,460.77,55147.04
H000595,P832735,VTI,580.13,96.41,33984.75
H000596,P832735,AAPL,816.09,133.49,208287.28
H000597,P832735,AMZN,705.44,334.47,97275.11
H000598,P832735,TSLA,490.97,391.38,161300.27
H000599,P832735,GOOGL,564.9,173.43,180250.78
H000600,P628873,GOOGL,162.43,268.67,39307.34
H000601,P628873,MSFT,332.54,134.95,74998.56
H000602,P628873,AMZN,20.54,493.2,6869.98
H000603,P628873,IVV,742.95,341.54,133969.96
H000604,P786666,GOOGL,40.84,67.19,8282.36
H000605,P786666,GOOGL,467.85,328.72,230650.57
H000606,P786666,MSFT,131.85,434.31,35710.58
H000607,P786666,TSLA,788.62,112.11,214737.3
H000608,P786666,SPY,741.91,71.67,93015.34
H000609,P786666,SPY,171.1,398.14,27380.09
H000610,P786666,AMZN,50.78,191.94,6845.68
H000611,P786666,GOOGL,653.01,361.56,56766.32
H000612,P786666,MSFT,892.26,265.01,313293.02
H000613,P853771,VTI,83.96,207.24,12578.4
H000614,P853771,AAPL,900.8,476.12,189888.54
H000615,P853771,MSFT,404.66,290.78,188259.01
H000616,P853771,TSLA,459.57,465.87,209890.65
H000617,P853771,GOOGL,545.85,267.79,55693.22
H000618,P853771,AAPL,82.88,274.53,28369.59
H000619,P853771,VTI,670.73,452.52,288128.57
H000620,P853771,VTI,309.32,132.13,32940.89
H000621,P853771,SPY,894.03,386.76,94671.67
H000622,P853771,AAPL,332.7,243.64,76348.99
H000623,P974752,SPY,434.87,158.74,41273.74
H000624,P974752,AMZN,970.32,302.78,221524.26
H000625,P974752,SPY,408.49,288.71,32268.66
H000626,P974752,AMZN,172.08,254.76,27519.35
H000627,P974752,VTI,885.0,448.48,194128.68
H000628,P974752,IVV,209.19,127.63,96021.34
H000629,P974752,SPY,113.2,323.64,17372.08
H000630,P974752,AMZN,416.49,136.58,105397.88
H000631,P974752,MSFT,600.14,250.6,85399.12
H000632,P974752,IVV,141.81,224.1,52358.63
H000633,P271135,TSLA,143.79,198.64,71191.89
H000634,P271135,AMZN,602.67,152.63,196585.22
H000635,P271135,VTI,261.37,410.75,69276.68
H000636,P271135,MSFT,357.2,208.52,143807.47
H000637,P271135,AAPL,63.98,283.86,16140.0
H000638,P271135,SPY,985.66,282.6,385654.39
H000639,P271135,AMZN,92.82,314.84,24622.9
H000640,P271135,MSFT,723.85,234.57,45715.44
H000641,P271135,AAPL,582.3,252.85,271598.03
H000642,P427742,VTI,930.0,441.2,212547.68
H000643,P427742,IVV,599.35,155.09,265728.54
H000644,P427742,IVV,75.84,277.51,35545.76
H000645,P427742,AAPL,90.01,426.81,26342.05
H000646,P427742,TSLA,169.56,116.3,77068.51
H000647,P427742,IVV,517.67,96.96,37142.26
H000648,P427742,AAPL,192.19,373.38,48519.27
H000649,P427742,AMZN,545.31,454.9,220781.28
H000650,P427742,AMZN,967.28,183.56,425204.69
H000651,P427742,AAPL,83.49,200.73,37370.52
H000652,P836738,MSFT,428.41,96.98,139603.84
H000653,P836738,GOOGL,888.43,477.93,241420.12
H000654,P836738,AMZN,531.75,433.31,133528.01
H000655,P816447,GOOGL,129.24,93.89,50812.25
H000656,P816447,IVV,308.63,374.94,127147.84
H000657,P816447,IVV,173.42,452.66,36371.12
H000658,P816447,IVV,605.0,419.53,200356.14
H000659,P816447,GOOGL,115.82,409.4,19743.24
H000660,P816447,GOOGL,526.67,240.18,177518.69
H000661,P816447,TSLA,369.9,241.73,148773.56
H000662,P816447,GOOGL,643.04,359.6,273492.1
H000663,P816447,GOOGL,883.92,369.28,320906.38
H000664,P816447,TSLA,34.53,319.51,5471.92
H000665,P724689,AMZN,869.56,419.62,403203.3
H000666,P724689,GOOGL,386.66,102.05,180941.38
H000667,P724689,IVV,924.59,455.17,177279.2
H000668,P724689,TSLA,330.01,266.08,45365.07
H000669,P724689,AAPL,369.27,167.11,114027.04
H000670,P724689,IVV,507.2,477.7,166339.63
H000671,P724689,AMZN,846.12,455.87,271865.63
H000672,P101842,VTI,131.84,232.19,13250.14
H000673,P101842,VTI,336.61,117.91,105397.99
H000674,P101842,GOOGL,297.34,366.66,41791.97
H000675,P101842,AMZN,477.65,169.93,61986.04
H000676,P101842,MSFT,46.8,458.61,6121.77
H000677,P101842,MSFT,744.03,96.62,97681.63
H000678,P101842,TSLA,741.93,367.07,159043.96
H000679,P101842,AAPL,594.61,65.43,284458.29
H000680,P101842,AMZN,385.77,386.02,168266.9
H000681,P101842,MSFT,882.93,443.6,419964.54
H000682,P395961,MSFT,909.04,368.07,315023.98
H000683,P395961,VTI,469.95,198.05,47916.45
H000684,P395961,AAPL,510.71,188.33,55018.76
H000685,P395961,AMZN,520.72,214.54,63373.77
H000686,P395961,GOOGL,206.09,125.53,98596.24
H000687,P395961,SPY,714.52,222.89,216406.47
H000688,P395961,GOOGL,587.97,228.03,203105.13
H000689,P395961,AAPL,886.5,56.58,81056.85
H000690,P395961,MSFT,409.52,452.16,52177.51
H000691,P395961,AAPL,419.12,273.9,160491.39
H000692,P981856,MSFT,285.9,284.38,125120.59
H000693,P981856,TSLA,273.19,60.77,114310.69
H000694,P981856,GOOGL,535.44,73.77,42842.61
H000695,P981856,SPY,896.18,347.85,415465.53
H000696,P981856,GOOGL,445.55,444.52,205148.53
H000697,P981856,TSLA,93.19,327.75,33788.07
H000698,P981856,AMZN,943.55,247.28,186179.07
H000699,P980793,SPY,506.08,460.47,49309.11
H000700,P980793,TSLA,267.72,348.08,78103.96
H000701,P980793,AMZN,785.36,52.47,74455.1
H000702,P980793,GOOGL,175.76,82.77,84905.29
H000703,P980793,TSLA,690.02,117.64,254612.72
H000704,P980793,VTI,379.6,245.63,54610.46
H000705,P980793,AAPL,872.95,154.31,282403.08
H000706,P980793,AMZN,406.37,171.42,170980.38
H000707,P818985,MSFT,672.12,379.42,119935.6
H000708,P818985,IVV,248.48,267.72,84845.42
H000709,P818985,MSFT,803.38,437.75,366655.22
H000710,P818985,SPY,627.12,166.55,81468.54
H000711,P818985,AAPL,727.87,182.04,209861.33
H000712,P261372,GOOGL,46.43,327.91,9605.79
H000713,P261372,AMZN,887.7,417.5,108152.28
H000714,P261372,AAPL,157.07,429.1,9768.8
H000715,P261372,IVV,542.86,404.07,111275.66
H000716,P468225,MSFT,675.11,379.64,277245.46
H000717,P468225,SPY,204.37,333.08,74683.06
H000718,P468225,GOOGL,510.4,400.47,76387.72
H000719,P468225,IVV,459.24,105.19,165907.42
H000720,P468225,SPY,511.33,100.12,47612.89
H000721,P468225,TSLA,411.29,185.16,22756.99
H000722,P468225,VTI,98.24,131.09,48316.11
H000723,P468225,TSLA,341.49,298.97,138245.97
H000724,P468225,MSFT,184.89,142.87,53085.69
H000725,P468225,MSFT,519.45,81.68,104230.53
H000726,P956293,VTI,420.89,151.04,69566.35
H000727,P956293,AAPL,114.88,116.66,54544.1
H000728,P956293,TSLA,206.2,196.87,49471.1
H000729,P956293,AAPL,983.91,378.71,149485.36
H000730,P956293,TSLA,979.29,316.42,279994.8
H000731,P956293,IVV,652.22,271.59,111869.21
H000732,P692433,GOOGL,722.42,370.04,307718.7
H000733,P692433,SPY,470.76,133.98,209236.67
H000734,P692433,GOOGL,904.98,175.99,393286.09
H000735,P692433,MSFT,262.94,324.2,120549.36
H000736,P692433,TSLA,713.75,71.38,130072.48
H000737,P551083,AAPL,180.22,248.43,51506.12
H000738,P551083,SPY,449.5,144.41,30902.37
H000739,P551083,TSLA,142.57,212.73,26729.83
H000740,P637704,VTI,975.96,251.69,180024.43
H000741,P637704,AMZN,439.58,331.96,102600.08
H000742,P637704,AAPL,284.8,307.78,63337.75
H000743,P637704,AMZN,395.68,265.69,43762.07
H000744,P637704,VTI,611.68,432.74,120760.24
H000745,P126844,TSLA,108.88,267.68,11072.63
H000746,P126844,MSFT,795.44,201.31,239705.56
H000747,P126844,TSLA,754.06,287.3,334208.93
H000748,P126844,AMZN,821.4,375.81,264057.26
H000749,P126844,VTI,303.56,132.46,140176.31
H000750,P383795,MSFT,767.66,499.03,195881.41
H000751,P383795,GOOGL,337.99,114.06,57304.88
H000752,P383795,AMZN,476.65,306.09,102277.62
H000753,P383795,SPY,728.43,77.96,330692.89
H000754,P383795,AAPL,64.97,485.07,12799.71
H000755,P383795,MSFT,637.6,50.6,57962.81
H000756,P383795,GOOGL,348.98,163.46,140834.41
H000757,P383795,VTI,142.93,483.25,8869.68
H000758,P791622,MSFT,448.4,430.57,174116.94
H000759,P791622,AMZN,829.14,157.88,287490.35
H000760,P791622,MSFT,176.11,336.25,62803.92
H000761,P791622,MSFT,85.16,147.14,21731.39
H000762,P791622,AMZN,582.33,265.79,211268.71
H000763,P791622,TSLA,536.81,185.5,238055.69
H000764,P791622,GOOGL,482.01,455.59,43845.13
H000765,P639247,GOOGL,944.09,408.93,391801.77
H000766,P639247,MSFT,688.21,310.82,291405.3
H000767,P639247,TSLA,804.98,287.84,282201.31
H000768,P639247,TSLA,308.09,435.5,147730.21
H000769,P639247,GOOGL,615.83,80.13,231093.89
H000770,P639247,MSFT,789.83,309.97,177056.55
H000771,P639247,IVV,59.91,487.69,12422.14
H000772,P639247,VTI,49.46,87.63,8196.66
H000773,P639247,GOOGL,865.67,83.44,65660.27
H000774,P639247,SPY,240.15,246.49,27961.09
H000775,P818037,IVV,517.04,212.74,145781.36
H000776,P818037,AAPL,733.24,253.31,68468.66
H000777,P818037,AMZN,899.06,416.52,331045.7
H000778,P818037,MSFT,548.29,386.15,208640.89
H000779,P818037,GOOGL,59.65,275.12,20259.55
H000780,P818037,AMZN,723.58,339.72,239958.37
H000781,P934136,GOOGL,678.6,376.54,183266.03
H000782,P934136,SPY,950.98,200.16,287809.48
H000783,P934136,SPY,92.45,306.11,14935.36
H000784,P934136,SPY,460.26,57.53,222041.4
H000785,P563847,AMZN,736.66,439.39,103992.67
H000786,P563847,AAPL,824.74,443.39,259170.84
H000787,P563847,VTI,183.48,113.31,36130.87
H000788,P563847,MSFT,31.69,313.42,5921.85
H000789,P563847,IVV,66.39,226.11,24519.22
H000790,P563847,TSLA,536.78,89.61,56807.52
H000791,P120744,SPY,425.64,396.48,159033.25
H000792,P120744,AAPL,453.34,225.84,157752.28
H000793,P120744,VTI,651.96,399.01,241894.25
H000794,P120744,SPY,739.82,218.16,139350.14
H000795,P120744,SPY,425.97,155.19,31468.37
H000796,P357762,AAPL,391.57,206.76,94565.65
H000797,P357762,AMZN,122.27,70.87,51766.69
H000798,P357762,MSFT,659.93,495.67,252229.58
H000799,P252949,MSFT,773.8,73.15,153049.05
H000800,P252949,TSLA,992.22,73.64,51539.88
H000801,P252949,GOOGL,930.44,374.52,278079.93
H000802,P176098,VTI,234.0,490.18,104791.27
H000803,P176098,MSFT,260.26,119.56,25824.5
H000804,P176098,SPY,523.64,186.36,33040.69
H000805,P176098,AMZN,437.79,289.63,87886.46
H000806,P176098,TSLA,741.55,301.3,143337.56
H000807,P176098,SPY,733.85,140.2,50040.68
H000808,P176098,AMZN,605.72,424.62,132569.15
H000809,P176098,IVV,275.06,301.09,129353.93
H000810,P176098,SPY,119.23,451.18,41918.98
H000811,P176098,GOOGL,240.32,342.57,61118.79
H000812,P382794,AAPL,888.94,431.17,130318.13
H000813,P382794,GOOGL,560.59,286.9,45800.15
H000814,P382794,MSFT,57.37,162.45,9485.03
H000815,P382794,AAPL,783.7,388.44,61880.27
H000816,P382794,AMZN,642.84,465.4,278248.97
H000817,P382794,MSFT,958.37,265.49,119472.58
H000818,P382794,GOOGL,444.12,72.69,141873.59
H000819,P382794,GOOGL,968.0,373.01,440551.68
H000820,P273983,AMZN,433.84,268.54,211268.41
H000821,P273983,GOOGL,201.66,116.69,78613.8
H000822,P273983,AAPL,629.06,134.43,192809.48
H000823,P273983,MSFT,735.73,97.48,222540.2
H000824,P273983,VTI,432.23,219.38,90658.58
H000825,P273983,VTI,502.11,424.92,56224.91
H000826,P273983,SPY,21.19,177.38,9002.64
H000827,P273983,SPY,368.81,354.36,112321.25
H000828,P273983,AMZN,517.59,66.21,146254.49
H000829,P273983,TSLA,390.22,420.94,182102.99
H000830,P736654,TSLA,848.17,211.91,202769.58
H000831,P736654,TSLA,953.62,61.25,447116.72
H000832,P736654,SPY,165.32,139.15,30485.88
H000833,P736654,AMZN,588.74,239.79,152115.29
H000834,P536985,AMZN,254.45,294.1,22586.07
H000835,P536985,MSFT,695.83,342.26,45581.95
H000836,P536985,MSFT,526.09,94.01,196011.96
H000837,P536985,IVV,299.78,176.29,109602.55
H000838,P536985,GOOGL,327.94,58.45,91370.48
H000839,P536985,AMZN,69.51,421.17,19671.02
H000840,P536985,AAPL,620.96,125.61,94730.25
H000841,P934400,SPY,34.28,305.53,16614.43
H000842,P934400,TSLA,864.83,462.98,404766.29
H000843,P934400,AAPL,962.4,84.29,246550.31
H000844,P934400,AAPL,271.8,136.06,104776.64
H000845,P934400,AAPL,214.62,497.07,104992.78
H000846,P934400,AAPL,882.6,55.7,53516.12
H000847,P934400,SPY,393.07,240.09,84560.17
H000848,P934400,AMZN,744.82,159.59,185221.3
H000849,P429549,AMZN,76.51,82.63,17048.11
H000850,P429549,SPY,122.63,291.69,52883.39
H000851,P429549,AMZN,763.16,97.41,194859.25
H000852,P429549,VTI,266.42,301.67,119952.95
H000853,P669745,IVV,750.67,165.04,150709.04
H000854,P669745,AMZN,35.73,498.85,6479.47
H000855,P669745,AAPL,863.02,453.34,253247.81
H000856,P669745,SPY,219.63,146.96,81575.83
H000857,P669745,VTI,737.45,155.86,174851.39
H000858,P669745,AMZN,200.89,171.68,50113.17
H000859,P669745,TSLA,626.91,272.77,244692.4
H000860,P669745,TSLA,400.49,267.15,71028.23
H000861,P320640,MSFT,290.32,324.83,112479.23
H000862,P320640,AAPL,755.98,100.9,363744.37
H000863,P320640,SPY,735.49,129.12,101923.77
H000864,P320640,TSLA,742.62,67.87,269552.83
H000865,P320640,IVV,776.13,491.51,360376.68
H000866,P320640,VTI,831.15,135.54,361709.28
H000867,P320640,SPY,105.91,166.73,28947.96
H000868,P320640,AAPL,420.26,181.51,67168.77
H000869,P992345,IVV,924.35,240.99,108496.79
H000870,P992345,AAPL,487.55,97.12,96520.84
H000871,P992345,TSLA,261.08,318.87,47442.17
H000872,P897101,AMZN,465.3,253.33,31151.25
H000873,P897101,MSFT,593.49,466.36,287084.76
H000874,P897101,TSLA,620.73,67.61,306351.58
H000875,P897101,MSFT,975.98,231.23,343314.99
H000876,P897101,AMZN,841.99,52.21,65020.64
H000877,P897101,AMZN,132.99,74.73,43793.19
H000878,P897101,IVV,673.72,170.04,168463.9
H000879,P897101,AAPL,428.99,427.56,146636.6
H000880,P990694,TSLA,783.34,450.48,226558.55
H000881,P990694,AMZN,32.75,400.41,15948.15
H000882,P990694,GOOGL,725.86,399.21,159713.89
H000883,P990694,MSFT,465.7,256.08,68115.02
H000884,P990694,TSLA,141.2,229.94,34554.28
H000885,P542858,MSFT,67.91,244.62,22045.61
H000886,P542858,IVV,767.99,396.79,229059.55
H000887,P542858,SPY,649.55,322.58,97273.42
H000888,P542858,AMZN,260.2,360.49,111919.66
H000889,P542858,SPY,315.27,165.76,152598.3
H000890,P542858,IVV,570.34,101.34,118352.57
H000891,P542858,AMZN,157.65,428.97,58815.03
H000892,P542858,SPY,975.1,308.5,73117.41
H000893,P719353,SPY,576.58,294.52,219095.06
H000894,P719353,GOOGL,200.82,387.81,83882.81
H000895,P719353,TSLA,562.81,282.19,143496.28
H000896,P354662,AAPL,322.17,144.39,76902.32
H000897,P354662,TSLA,446.15,121.32,152220.81
H000898,P354662,SPY,160.13,356.09,15011.75
H000899,P354662,TSLA,566.51,240.69,173231.7
H000900,P354662,TSLA,294.78,260.69,30607.23
H000901,P354662,AMZN,945.18,496.71,462193.74
H000902,P354662,TSLA,510.43,346.42,99873.5
H000903,P354662,AMZN,423.63,451.6,136983.89
H000904,P354662,MSFT,941.69,109.23,357548.79
H000905,P797089,AAPL,170.86,86.36,56172.75
H000906,P797089,SPY,436.04,232.28,152650.47
H000907,P797089,MSFT,725.8,197.56,361632.09
H000908,P797089,AAPL,193.51,355.35,81439.54
H000909,P797089,AMZN,45.99,334.21,3616.94
H000910,P797089,TSLA,794.04,380.51,86050.33
H000911,P850845,GOOGL,412.3,125.42,66568.86
H000912,P850845,IVV,644.58,108.48,164851.12
H000913,P850845,VTI,478.76,375.34,60571.46
H000914,P850845,MSFT,167.13,396.03,80327.01
H000915,P850845,TSLA,421.82,223.02,155968.64
H000916,P850845,AMZN,581.39,212.42,60944.44
H000917,P850845,GOOGL,817.31,265.62,364076.89
H000918,P850845,GOOGL,340.35,429.06,49388.42
H000919,P214465,VTI,816.54,434.52,135466.95
H000920,P214465,AAPL,181.77,472.55,19966.43
H000921,P214465,IVV,668.2,307.04,199687.44
H000922,P214465,MSFT,566.15,115.57,209998.9
H000923,P214465,TSLA,928.71,449.41,71490.6
H000924,P214465,AAPL,80.1,301.81,10246.5
H000925,P214465,GOOGL,474.53,374.21,28526.39
H000926,P214465,MSFT,360.71,134.49,151092.64
H000927,P732552,AAPL,97.59,426.08,44856.55
H000928,P732552,SPY,170.29,240.01,40826.37
H000929,P732552,AAPL,101.83,451.67,7052.03
H000930,P732552,VTI,94.68,450.68,32285.03
H000931,P732552,IVV,18.91,476.53,3881.62
H000932,P732552,GOOGL,920.39,383.97,252567.55
H000933,P732552,TSLA,584.44,467.73,258926.61
H000934,P338087,GOOGL,589.42,412.87,72860.62
H000935,P338087,VTI,821.43,421.69,295654.55
H000936,P338087,MSFT,333.14,247.35,49939.92
H000937,P338087,VTI,340.33,381.06,157809.08
H000938,P338087,SPY,733.01,287.78,317253.01
H000939,P338087,SPY,554.99,202.53,124680.4
H000940,P338087,IVV,986.35,296.95,277902.01
H000941,P338087,AMZN,88.85,298.32,36417.04
H000942,P338087,IVV,332.27,219.14,70252.05
H000943,P338087,AMZN,216.0,150.07,37850.56
H000944,P134558,GOOGL,404.48,130.42,177862.48
H000945,P134558,GOOGL,256.16,300.75,123173.16
H000946,P134558,GOOGL,635.82,493.42,256262.7
H000947,P134558,GOOGL,352.59,145.37,60035.57
H000948,P134558,IVV,690.56,240.67,334511.61
H000949,P134558,GOOGL,958.54,118.52,399193.86
H000950,P134558,GOOGL,858.47,271.92,384779.35
H000951,P134558,IVV,556.62,302.31,54593.88
H000952,P134558,IVV,478.6,392.15,110144.33
H000953,P291706,TSLA,554.11,181.83,66233.39
H000954,P291706,SPY,872.95,186.47,113285.89
H000955,P291706,MSFT,753.36,234.68,199158.95
H000956,P291706,SPY,526.43,363.07,140625.29
H000957,P291706,VTI,154.64,337.76,34204.23
H000958,P291706,MSFT,83.02,158.93,14267.94
H000959,P291706,IVV,117.57,495.91,48982.38
H000960,P291706,IVV,116.31,493.41,42224.93
H000961,P291706,AMZN,230.71,136.14,112507.31
H000962,P516826,SPY,42.16,52.72,18602.97
H000963,P516826,MSFT,26.51,350.3,7547.46
H000964,P516826,TSLA,654.46,52.52,295272.02
H000965,P685330,AMZN,397.07,135.91,191493.54
H000966,P685330,IVV,864.76,464.56,300555.91
H000967,P685330,SPY,280.66,314.09,20374.84
H000968,P685330,AMZN,92.6,127.86,33630.47
H000969,P685330,AAPL,419.78,97.79,194014.88
H000970,P265352,AMZN,715.8,115.11,42337.19
H000971,P265352,GOOGL,206.76,273.69,24629.99
H000972,P265352,TSLA,615.77,125.49,150734.49
H000973,P859211,SPY,629.74,150.39,204808.42
H000974,P859211,IVV,998.29,216.61,161256.85
H000975,P859211,AMZN,298.02,483.42,87373.25
H000976,P859211,IVV,705.05,140.12,108313.95
H000977,P821308,AMZN,877.49,57.72,158096.28
H000978,P821308,AMZN,847.58,291.15,264500.55
H000979,P821308,AMZN,372.9,125.7,174384.69
H000980,P821308,GOOGL,468.08,124.72,75444.5
H000981,P821308,IVV,468.27,325.31,180477.48
H000982,P857606,MSFT,356.06,193.22,141894.21
H000983,P857606,AMZN,970.89,264.64,298961.63
H000984,P857606,GOOGL,223.04,210.54,25545.44
H000985,P857606,AAPL,208.09,326.15,103724.55
H000986,P857606,TSLA,135.45,131.32,52359.66
H000987,P857606,AAPL,918.18,173.55,87307.9
H000988,P420574,SPY,290.44,84.29,59683.18
H000989,P420574,GOOGL,992.85,235.27,408067.07
H000990,P420574,VTI,586.48,75.89,233803.95
H000991,P420574,VTI,770.76,348.68,341559.17
H000992,P420574,MSFT,84.34,116.25,6171.38
H000993,P935198,AAPL,940.58,367.37,456470.29
H000994,P935198,VTI,82.15,74.59,25030.33
H000995,P935198,AMZN,284.16,392.52,43835.98
H000996,P935198,IVV,912.47,399.25,58388.64
H000997,P935198,MSFT,414.95,70.94,25278.35
H000998,P935198,TSLA,309.94,356.97,137723.57
H000999,P935198,VTI,770.51,324.77,169673.04
H001000,P583094,MSFT,922.55,150.33,321353.17
H001001,P583094,IVV,22.04,184.95,4507.85
H001002,P583094,IVV,842.75,134.51,306118.39
H001003,P583094,AMZN,774.11,380.54,259726.72
H001004,P160740,SPY,116.52,414.84,24999.0
H001005,P160740,IVV,971.67,197.44,108538.63
H001006,P160740,AAPL,534.14,76.27,157714.29
H001007,P160740,VTI,780.64,199.7,336248.46
H001008,P160740,IVV,596.21,314.96,53520.45
H001009,P160740,SPY,761.92,116.48,154303.35
H001010,P394683,SPY,282.73,178.98,87312.31
H001011,P394683,AMZN,807.87,126.46,152108.08
H001012,P394683,IVV,865.12,107.31,198366.83
H001013,P394683,MSFT,946.21,80.97,61547.82
H001014,P394683,VTI,352.8,379.75,80027.26
H001015,P394683,GOOGL,891.07,177.97,120317.33
H001016,P394683,IVV,790.78,411.84,313140.13
H001017,P290274,SPY,811.12,133.99,277975.59
H001018,P290274,GOOGL,257.36,59.43,82606.71
H001019,P290274,VTI,808.95,327.45,227190.85
H001020,P290274,AMZN,453.87,188.44,97348.55
H001021,P290274,IVV,46.45,261.14,13095.5
H001022,P290274,TSLA,574.55,338.92,272109.99
H001023,P290274,TSLA,299.46,115.62,66776.92
H001024,P259864,MSFT,602.34,429.34,178881.8
H001025,P259864,IVV,754.55,158.52,147129.54
H001026,P259864,MSFT,337.83,450.98,75058.66
H001027,P259864,AAPL,361.0,148.25,19361.22
H001028,P250054,IVV,195.98,250.42,84379.84
