portfolio_id,client_id,portfolio_name,total_value,currency,creation_date
P449519,198,Conservative Wealth Plan Portfolio,64649.91,CHF,2020-03-03
P173793,198,High-Yield Income Portfolio,331828.38,CHF,2015-09-04
P634107,199,High-Yield Income Portfolio,549233.3,USD,2016-10-27
P906398,200,Dynamic Opportunities Portfolio,978128.01,USD,2019-12-08
P668681,200,Conservative Wealth Plan Portfolio,931989.58,EUR,2024-10-23
P143374,200,Conservative Wealth Plan Portfolio,300017.48,USD,2016-12-25
P800134,201,Dynamic Opportunities Portfolio,477581.92,EUR,2019-10-30
P400237,201,High-Yield Income Portfolio,158410.47,EUR,2019-12-10
P133010,202,Global Diversification Portfolio,953986.8,CHF,2021-10-12
P941059,203,Sustainable Investment Portfolio,124643.24,USD,2015-06-24
P105412,203,Dynamic Opportunities Portfolio,571779.7,EUR,2021-01-26
P833523,203,Conservative Wealth Plan Portfolio,108181.3,USD,2021-11-01
P160533,204,Sustainable Investment Portfolio,556580.6,EUR,2024-02-12
P429981,205,High-Yield Income Portfolio,403089.41,CHF,2019-11-24
P428322,205,High-Yield Income Portfolio,655052.1,USD,2016-03-16
P398207,206,Conservative Wealth Plan Portfolio,888262.17,USD,2019-10-16
P141437,207,Balanced Growth Portfolio,804341.61,EUR,2018-07-27
P679934,207,Conservative Wealth Plan Portfolio,438748.64,CHF,2015-01-17
P523433,207,Conservative Wealth Plan Portfolio,960606.19,CHF,2016-03-18
P570754,208,Dynamic Opportunities Portfolio,870591.48,CHF,2015-04-24
P218539,209,Conservative Wealth Plan Portfolio,219242.41,USD,2019-09-25
P483358,209,Conservative Wealth Plan Portfolio,240542.87,EUR,2015-06-27
P246604,209,Balanced Growth Portfolio,380655.48,CHF,2015-05-07
P406672,210,High-Yield Income Portfolio,674284.91,EUR,2016-01-30
P983751,210,Global Diversification Portfolio,464535.55,CHF,2021-01-17
P985877,210,Balanced Growth Portfolio,389377.63,USD,2017-04-01
P555158,211,Dynamic Opportunities Portfolio,448522.05,CHF,2017-02-06
P327751,211,Dynamic Opportunities Portfolio,183563.33,CHF,2023-12-26
P559308,211,High-Yield Income Portfolio,514223.86,CHF,2019-10-12
P588349,212,Dynamic Opportunities Portfolio,367039.33,USD,2023-10-18
P770483,212,Conservative Wealth Plan Portfolio,634591.45,USD,2020-08-07
P387879,212,High-Yield Income Portfolio,50666.59,CHF,2021-04-07
P353549,213,High-Yield Income Portfolio,117583.39,USD,2023-04-08
P222147,213,Global Diversification Portfolio,304073.72,USD,2023-12-17
P396237,214,High-Yield Income Portfolio,523483.17,CHF,2024-08-25
P223936,214,Dynamic Opportunities Portfolio,440093.18,EUR,2020-05-15
P611291,214,Sustainable Investment Portfolio,720049.58,EUR,2018-02-16
P523903,215,Sustainable Investment Portfolio,588363.85,USD,2020-04-10
P292743,216,Dynamic Opportunities Portfolio,56186.23,CHF,2017-11-15
P795743,217,Global Diversification Portfolio,858603.94,CHF,2023-05-16
P698837,217,Sustainable Investment Portfolio,307386.25,CHF,2018-05-20
P815566,218,Balanced Growth Portfolio,181745.81,USD,2021-01-15
P269849,219,High-Yield Income Portfolio,615871.44,CHF,2017-06-26
P907420,220,High-Yield Income Portfolio,301306.34,USD,2015-11-24
P968889,221,Dynamic Opportunities Portfolio,682910.58,CHF,2023-01-24
P998619,221,High-Yield Income Portfolio,185102.42,CHF,2019-11-23
P668616,222,Balanced Growth Portfolio,751588.27,CHF,2017-01-20
P701469,222,High-Yield Income Portfolio,224573.84,EUR,2016-05-02
P615020,223,Global Diversification Portfolio,133795.47,USD,2020-06-25
P242311,223,Global Diversification Portfolio,93588.02,EUR,2019-10-06
P634477,223,Dynamic Opportunities Portfolio,412662.03,CHF,2015-06-17
P396847,224,Conservative Wealth Plan Portfolio,383748.0,EUR,2021-05-13
P715802,224,High-Yield Income Portfolio,113266.29,CHF,2016-02-16
P202047,224,Sustainable Investment Portfolio,840862.96,CHF,2018-05-18
P638938,225,Sustainable Investment Portfolio,986639.87,CHF,2017-11-18
P736223,225,High-Yield Income Portfolio,901578.26,USD,2021-12-19
P876604,225,Global Diversification Portfolio,881062.85,CHF,2023-07-16
P619703,226,Global Diversification Portfolio,627237.35,EUR,2017-02-13
P821088,226,High-Yield Income Portfolio,331769.57,EUR,2015-08-20
P919541,226,Global Diversification Portfolio,818443.17,USD,2017-06-08
P209989,227,High-Yield Income Portfolio,201801.25,USD,2024-10-08
P750276,227,High-Yield Income Portfolio,118124.02,CHF,2024-12-09
P237336,228,Conservative Wealth Plan Portfolio,118587.16,CHF,2015-11-03
P243678,229,Conservative Wealth Plan Portfolio,530347.09,USD,2022-05-24
P976058,229,High-Yield Income Portfolio,760051.94,CHF,2020-05-12
P355087,229,Dynamic Opportunities Portfolio,510063.73,EUR,2021-07-05
P945228,230,High-Yield Income Portfolio,302230.07,EUR,2019-10-21
P320212,230,Global Diversification Portfolio,529319.01,CHF,2017-02-28
P532566,230,Balanced Growth Portfolio,222766.45,USD,2019-04-21
P797563,231,Balanced Growth Portfolio,627084.19,EUR,2016-08-05
P725068,232,Conservative Wealth Plan Portfolio,561830.47,USD,2018-04-11
P735762,232,Global Diversification Portfolio,677745.59,EUR,2024-06-15
P627233,233,Global Diversification Portfolio,411864.1,CHF,2015-10-16
P954211,234,Conservative Wealth Plan Portfolio,974343.64,USD,2016-01-28
P688065,234,High-Yield Income Portfolio,938990.26,USD,2015-07-07
P934431,235,Sustainable Investment Portfolio,916244.03,USD,2015-09-26
P589931,235,Sustainable Investment Portfolio,903651.92,CHF,2021-04-23
P788956,235,Sustainable Investment Portfolio,936091.65,EUR,2024-04-11
P464818,236,Sustainable Investment Portfolio,939086.94,EUR,2021-10-20
P393093,236,Sustainable Investment Portfolio,600321.36,USD,2015-12-19
P211254,237,High-Yield Income Portfolio,936743.06,USD,2016-10-17
P527957,237,Balanced Growth Portfolio,489391.05,USD,2017-01-13
P537497,237,Conservative Wealth Plan Portfolio,975965.54,EUR,2020-06-16
P575502,238,Balanced Growth Portfolio,330080.5,EUR,2022-07-07
P424083,238,Balanced Growth Portfolio,407870.82,USD,2017-04-28
P361113,239,Global Diversification Portfolio,187219.03,USD,2023-12-04
P513679,240,Global Diversification Portfolio,963854.97,USD,2019-07-12
P532939,241,Balanced Growth Portfolio,718793.66,EUR,2020-08-23
P981769,242,Global Diversification Portfolio,208329.19,EUR,2018-03-07
P430085,243,Balanced Growth Portfolio,784367.47,USD,2018-10-12
P719166,244,Balanced Growth Portfolio,796492.74,CHF,2020-05-18
P835230,244,Dynamic Opportunities Portfolio,826969.89,USD,2016-03-01
P590844,245,Balanced Growth Portfolio,533290.18,USD,2021-02-16
P898801,245,Conservative Wealth Plan Portfolio,902837.85,CHF,2024-10-16
P875086,246,Dynamic Opportunities Portfolio,697241.87,USD,2024-11-30
P809115,247,High-Yield Income Portfolio,84224.04,EUR,2016-05-09
P185276,247,Sustainable Investment Portfolio,87865.47,EUR,2017-12-26
P590689,247,Dynamic Opportunities Portfolio,519317.07,USD,2019-04-22
P376921,248,Balanced Growth Portfolio,258776.05,EUR,2015-09-29
P451029,248,Balanced Growth Portfolio,808551.7,CHF,2018-02-12
P468735,249,Conservative Wealth Plan Portfolio,387616.55,CHF,2015-07-25
P507536,249,Dynamic Opportunities Portfolio,136489.25,USD,2019-10-07
P845033,250,Global Diversification Portfolio,658612.81,EUR,2024-08-25
P676844,251,Sustainable Investment Portfolio,956138.42,USD,2022-09-24
P183418,252,Conservative Wealth Plan Portfolio,490885.98,USD,2022-09-15
P172098,252,Sustainable Investment Portfolio,629303.73,CHF,2022-01-31
P427781,252,High-Yield Income Portfolio,423446.47,EUR,2019-04-22
P563037,253,Conservative Wealth Plan Portfolio,438800.2,USD,2019-05-21
P631121,253,Conservative Wealth Plan Portfolio,550586.05,USD,2015-05-05
P890010,253,Dynamic Opportunities Portfolio,913346.54,EUR,2022-12-12
P474368,254,Global Diversification Portfolio,505119.34,EUR,2017-07-31
P836252,254,High-Yield Income Portfolio,405949.62,CHF,2024-08-10
P597738,255,High-Yield Income Portfolio,89355.72,EUR,2024-09-26
P793143,255,Sustainable Investment Portfolio,242287.49,USD,2020-03-19
P883457,256,Global Diversification Portfolio,695345.53,CHF,2017-04-07
P241453,257,High-Yield Income Portfolio,442034.91,CHF,2022-07-10
P125737,258,Sustainable Investment Portfolio,485986.38,EUR,2019-01-11
P538762,259,Sustainable Investment Portfolio,896482.0,EUR,2024-01-28
P531792,259,High-Yield Income Portfolio,922716.61,CHF,2023-05-28
P888247,259,High-Yield Income Portfolio,829100.87,USD,2020-10-27
P196147,260,Sustainable Investment Portfolio,966778.66,USD,2017-05-25
P525328,260,Sustainable Investment Portfolio,177194.45,CHF,2016-02-22
P603655,260,Balanced Growth Portfolio,73298.1,CHF,2016-10-23
P233438,261,Global Diversification Portfolio,726789.71,CHF,2024-10-17
P684589,262,Sustainable Investment Portfolio,632977.04,USD,2019-04-27
P818448,262,Dynamic Opportunities Portfolio,94676.26,CHF,2020-08-25
P164346,262,High-Yield Income Portfolio,792883.74,EUR,2016-06-09
P144431,263,High-Yield Income Portfolio,580012.86,EUR,2021-04-18
P931974,264,Balanced Growth Portfolio,860018.38,CHF,2023-12-07
P535031,265,Balanced Growth Portfolio,809252.7,EUR,2015-09-16
P466672,266,Global Diversification Portfolio,442060.5,USD,2023-01-05
P626343,266,Conservative Wealth Plan Portfolio,583833.53,EUR,2019-09-11
P777518,267,Global Diversification Portfolio,73426.06,USD,2017-01-10
P872716,268,Conservative Wealth Plan Portfolio,106927.95,CHF,2022-01-13
P144954,268,Conservative Wealth Plan Portfolio,665424.12,EUR,2019-08-04
P902904,268,Balanced Growth Portfolio,858878.13,CHF,2023-12-12
P354955,269,High-Yield Income Portfolio,279503.67,CHF,2023-08-18
P665107,269,Conservative Wealth Plan Portfolio,530307.91,USD,2019-03-14
P441684,270,Balanced Growth Portfolio,390699.4,USD,2020-10-19
P478189,270,Global Diversification Portfolio,736702.4,EUR,2015-03-25
P228685,270,Global Diversification Portfolio,711299.05,USD,2020-11-17
P866051,271,Global Diversification Portfolio,355177.99,EUR,2020-09-06
P482806,272,Sustainable Investment Portfolio,904561.45,EUR,2020-11-01
P258188,272,Global Diversification Portfolio,973505.71,USD,2022-07-12
P492811,273,Global Diversification Portfolio,311007.13,USD,2019-06-14
P627528,273,Conservative Wealth Plan Portfolio,435753.75,EUR,2016-04-04
P404308,273,Balanced Growth Portfolio,291737.49,EUR,2017-07-09
P724695,274,Global Diversification Portfolio,619346.09,USD,2016-05-16
P571524,274,High-Yield Income Portfolio,168104.18,EUR,2019-05-03
P248001,274,High-Yield Income Portfolio,235579.99,EUR,2017-05-10
P709130,275,Balanced Growth Portfolio,763340.38,EUR,2021-12-23
P640460,275,High-Yield Income Portfolio,96595.01,CHF,2015-05-19
P194264,276,Global Diversification Portfolio,929753.89,EUR,2020-07-27
P875987,276,Conservative Wealth Plan Portfolio,181591.62,USD,2022-06-18
P329831,276,Balanced Growth Portfolio,222535.37,EUR,2015-08-31
P121853,277,Sustainable Investment Portfolio,105562.78,USD,2023-08-14
P412143,277,Dynamic Opportunities Portfolio,425174.7,USD,2023-06-18
P904209,278,Global Diversification Portfolio,229837.27,USD,2018-06-25
P786792,278,Conservative Wealth Plan Portfolio,123410.26,CHF,2023-11-23
P775638,278,Global Diversification Portfolio,896347.65,CHF,2017-11-06
P921018,279,Balanced Growth Portfolio,723125.22,EUR,2023-05-03
P499555,280,High-Yield Income Portfolio,439900.68,USD,2022-11-26
P434486,281,Global Diversification Portfolio,799466.52,EUR,2017-01-06
P747533,281,Dynamic Opportunities Portfolio,173159.09,CHF,2017-02-24
P133144,282,Global Diversification Portfolio,816107.29,USD,2017-06-16
P365301,282,High-Yield Income Portfolio,489325.8,CHF,2022-03-22
P222634,283,Global Diversification Portfolio,357009.31,CHF,2023-05-16
P483714,283,Global Diversification Portfolio,611539.32,EUR,2020-09-06
P612415,284,Global Diversification Portfolio,537481.14,CHF,2018-02-26
P133152,284,High-Yield Income Portfolio,141535.04,EUR,2015-06-23
P124928,285,Conservative Wealth Plan Portfolio,863399.28,EUR,2018-05-29
P701535,286,Conservative Wealth Plan Portfolio,623316.36,USD,2020-12-05
P124995,286,Balanced Growth Portfolio,570821.48,USD,2015-10-01
P321850,287,Conservative Wealth Plan Portfolio,837904.68,EUR,2023-04-22
P190695,287,Dynamic Opportunities Portfolio,558709.47,CHF,2017-10-30
P526337,287,Conservative Wealth Plan Portfolio,614644.59,CHF,2022-12-06
P352299,288,Dynamic Opportunities Portfolio,629275.55,USD,2018-07-17
P815783,288,Dynamic Opportunities Portfolio,979209.44,CHF,2024-07-21
P390265,288,Balanced Growth Portfolio,485371.09,USD,2019-02-17
P311453,289,High-Yield Income Portfolio,774626.81,USD,2019-12-06
P329051,289,Balanced Growth Portfolio,379670.91,EUR,2020-11-11
P759266,289,Global Diversification Portfolio,719978.42,CHF,2023-08-24
P360482,290,Dynamic Opportunities Portfolio,650046.98,EUR,2015-12-02
P463859,290,Balanced Growth Portfolio,791527.79,USD,2016-01-23
P596035,290,Balanced Growth Portfolio,797426.2,EUR,2015-09-22
P769135,291,Conservative Wealth Plan Portfolio,562864.02,USD,2017-11-29
P759372,291,Conservative Wealth Plan Portfolio,94562.33,CHF,2021-11-12
P454647,292,Sustainable Investment Portfolio,859974.97,CHF,2019-11-04
P882089,292,Dynamic Opportunities Portfolio,141406.82,EUR,2017-03-10
P126311,293,Conservative Wealth Plan Portfolio,811368.9,USD,2022-09-22
P391857,293,Global Diversification Portfolio,110855.9,CHF,2023-02-20
P536819,294,Global Diversification Portfolio,465080.96,USD,2020-05-01
P661654,295,Balanced Growth Portfolio,955532.36,USD,2015-02-10
P422658,295,Sustainable Investment Portfolio,354445.39,CHF,2016-02-05
P279969,295,Global Diversification Portfolio,697688.13,CHF,2021-04-30
P656423,296,Global Diversification Portfolio,639851.77,USD,2018-02-02
P231109,296,Sustainable Investment Portfolio,236587.62,EUR,2016-12-26
P570864,297,Global Diversification Portfolio,465145.44,EUR,2018-04-15
P346128,297,Global Diversification Portfolio,176957.15,CHF,2021-09-15
P597693,298,Dynamic Opportunities Portfolio,960865.09,USD,2021-08-16
P196045,299,Balanced Growth Portfolio,404428.89,CHF,2021-12-30
P731859,299,Sustainable Investment Portfolio,132226.66,CHF,2017-07-20
P866565,299,High-Yield Income Portfolio,187646.11,USD,2019-04-03
P750531,300,Conservative Wealth Plan Portfolio,685701.68,CHF,2017-06-30
P159320,300,Conservative Wealth Plan Portfolio,144850.67,USD,2021-09-30
P343403,301,High-Yield Income Portfolio,501964.75,USD,2017-10-06
P746748,301,Sustainable Investment Portfolio,790247.49,CHF,2024-10-31
P417805,301,High-Yield Income Portfolio,687087.51,CHF,2015-03-11
P319138,302,Sustainable Investment Portfolio,217320.06,USD,2015-05-19
P527049,302,Dynamic Opportunities Portfolio,303476.6,USD,2024-06-18
P619783,302,Global Diversification Portfolio,306907.85,EUR,2022-10-09
P443073,303,Dynamic Opportunities Portfolio,433365.48,CHF,2021-07-31
P375053,303,Balanced Growth Portfolio,820329.8,EUR,2021-01-26
P709622,304,Sustainable Investment Portfolio,501455.08,USD,2017-11-26
P542494,304,Conservative Wealth Plan Portfolio,229760.59,EUR,2018-10-09
P568181,304,Sustainable Investment Portfolio,498972.31,CHF,2015-01-23
P329284,305,High-Yield Income Portfolio,774959.76,EUR,2019-08-09
P555096,305,Conservative Wealth Plan Portfolio,187945.49,EUR,2020-09-05
P773829,305,Global Diversification Portfolio,488734.2,EUR,2016-08-30
P423751,306,Balanced Growth Portfolio,633220.87,EUR,2017-06-20
P770898,306,Global Diversification Portfolio,178817.2,USD,2022-02-26
P500295,306,High-Yield Income Portfolio,54336.17,CHF,2024-07-22
P551815,307,Global Diversification Portfolio,66816.3,USD,2023-07-03
P531198,307,Balanced Growth Portfolio,181283.82,CHF,2019-11-03
P413224,308,Balanced Growth Portfolio,809351.59,USD,2015-07-28
P340337,309,Conservative Wealth Plan Portfolio,154859.94,CHF,2019-09-22
P985911,310,Conservative Wealth Plan Portfolio,663262.64,CHF,2018-02-18
P647062,311,Global Diversification Portfolio,614899.98,USD,2017-09-11
P285305,311,High-Yield Income Portfolio,475577.01,USD,2020-01-12
P666031,311,Conservative Wealth Plan Portfolio,932287.1,CHF,2017-01-31
P261001,312,Conservative Wealth Plan Portfolio,961832.58,EUR,2019-11-25
P891086,312,Sustainable Investment Portfolio,804814.55,EUR,2021-05-01
P738981,313,Balanced Growth Portfolio,948072.94,EUR,2022-02-19
P186549,313,Balanced Growth Portfolio,674240.64,EUR,2024-10-30
P147999,313,Dynamic Opportunities Portfolio,602602.1,EUR,2024-08-02
P981125,314,High-Yield Income Portfolio,870394.54,USD,2024-03-16
P597885,314,Dynamic Opportunities Portfolio,140242.25,CHF,2022-06-07
P881439,315,Dynamic Opportunities Portfolio,567593.62,EUR,2022-05-22
P909157,316,Balanced Growth Portfolio,430300.57,EUR,2024-05-24
P728117,316,Sustainable Investment Portfolio,739207.33,USD,2017-03-18
P538137,317,Sustainable Investment Portfolio,715739.42,USD,2018-12-19
P915536,317,Conservative Wealth Plan Portfolio,793902.35,USD,2018-09-23
P342700,318,High-Yield Income Portfolio,738455.62,EUR,2021-08-12
P812262,318,Balanced Growth Portfolio,865297.28,CHF,2017-03-31
P694309,319,Sustainable Investment Portfolio,571506.8,USD,2021-11-03
P881681,319,Sustainable Investment Portfolio,223314.58,EUR,2016-05-23
P671530,319,Global Diversification Portfolio,730015.49,CHF,2022-03-16
P620185,320,Sustainable Investment Portfolio,308341.4,CHF,2024-06-09
P826158,321,Sustainable Investment Portfolio,902780.84,USD,2018-08-27
P992415,321,Sustainable Investment Portfolio,349468.67,EUR,2015-01-08
P893474,322,Balanced Growth Portfolio,903246.73,USD,2023-04-10
P226923,322,Conservative Wealth Plan Portfolio,317346.31,CHF,2016-01-16
P430245,322,Dynamic Opportunities Portfolio,648710.69,USD,2020-04-25
P594938,323,Conservative Wealth Plan Portfolio,125593.05,EUR,2016-05-02
P766696,323,Global Diversification Portfolio,562613.3,USD,2023-12-03
P391748,324,Dynamic Opportunities Portfolio,101309.35,CHF,2016-09-22
P728267,324,Dynamic Opportunities Portfolio,642347.05,CHF,2020-11-02
P804465,325,Global Diversification Portfolio,98024.63,CHF,2022-02-23
P442870,326,Conservative Wealth Plan Portfolio,609150.22,USD,2021-01-07
P338656,326,Dynamic Opportunities Portfolio,906861.29,CHF,2024-08-18
P934727,327,Conservative Wealth Plan Portfolio,568138.31,USD,2017-04-10
P202923,328,Conservative Wealth Plan Portfolio,239732.28,EUR,2020-01-22
P935905,328,Dynamic Opportunities Portfolio,382073.76,CHF,2022-07-30
P787735,329,Global Diversification Portfolio,622119.94,EUR,2024-02-02
P881976,329,High-Yield Income Portfolio,769904.87,USD,2016-06-23
P452471,330,High-Yield Income Portfolio,317832.33,USD,2023-07-26
P955305,330,Global Diversification Portfolio,884413.26,USD,2021-12-29
P671077,330,Balanced Growth Portfolio,817570.32,EUR,2018-01-16
P428308,331,Sustainable Investment Portfolio,184858.21,CHF,2023-11-09
P922588,332,High-Yield Income Portfolio,565009.55,EUR,2017-10-20
P346399,332,Sustainable Investment Portfolio,954616.68,USD,2016-12-06
P976610,332,Dynamic Opportunities Portfolio,892087.67,EUR,2021-04-24
P330515,333,High-Yield Income Portfolio,905495.84,CHF,2020-09-24
P635995,333,Dynamic Opportunities Portfolio,634736.28,CHF,2019-06-26
P874684,333,Dynamic Opportunities Portfolio,723853.64,CHF,2015-12-23
